ASIN,Title,MainCategory,Degree,Betweenness,Closeness
A00005062,Product 5062,Movies & TV,5,0.220727,0.183927
A00002015,Product 2015,Music,5,0.276205,0.181414
A00001514,Product 1514,Movies & TV,5,0.451480,0.181437
A00004849,Product 4849,Clothing,5,0.959229,0.181000
A00000362,Product 362,Books,5,0.319820,0.177823
A00000802,Product 802,Music,5,0.222371,0.178841
A00002062,Product 2062,Electronics,5,0.846497,0.177782
A00004151,Product 4151,Movies & TV,5,0.953054,0.186090
A00007482,Product 7482,Books,5,0.115057,0.185397
A00002391,Product 2391,Books,5,0.835742,0.172501
A00008872,Product 8872,Books,5,0.314022,0.184531
A00001499,Product 1499,Electronics,5,0.626798,0.181148
A00000533,Product 533,Electronics,5,0.830923,0.179332
A00008531,Product 8531,Books,5,0.663385,0.180386
A00002891,Product 2891,Music,5,0.117433,0.183239
A00004793,Product 4793,Books,5,0.985734,0.183900
A00000374,Product 374,Clothing,5,0.785336,0.178480
A00009535,Product 9535,Books,5,0.634217,0.183333
A00000106,Product 106,Movies & TV,5,0.115968,0.183417
A00005798,Product 5798,Clothing,5,0.704658,0.177823
A00004765,Product 4765,Electronics,5,0.495267,0.177165
A00008611,Product 8611,Movies & TV,5,0.656845,0.176648
A00001346,Product 1346,Electronics,5,0.238575,0.185858
A00003332,Product 3332,Movies & TV,5,0.639371,0.183075
A00002099,Product 2099,Music,5,0.070516,0.179867
A00002965,Product 2965,Electronics,5,0.411298,0.185679
A00001892,Product 1892,Electronics,5,0.701252,0.179932
A00004639,Product 4639,Movies & TV,5,0.547121,0.185091
A00003505,Product 3505,Clothing,5,0.322549,0.180794
A00001732,Product 1732,Books,5,0.427101,0.179806
A00000853,Product 853,Movies & TV,5,0.452124,0.181033
A00004194,Product 4194,Books,5,0.708220,0.179848
A00001980,Product 1980,Music,5,0.824597,0.181437
A00000026,Product 26,Music,5,0.423616,0.181204
A00008010,Product 8010,Electronics,5,0.832050,0.184218
A00000416,Product 416,Books,5,0.046725,0.180471
A00004996,Product 4996,Clothing,5,0.725186,0.182247
A00002247,Product 2247,Books,5,0.460192,0.181800
A00007816,Product 7816,Clothing,5,0.698322,0.182075
A00004611,Product 4611,Movies & TV,5,0.435342,0.183118
A00000797,Product 797,Movies & TV,5,0.301131,0.181674
A00003705,Product 3705,Music,5,0.359158,0.184872
A00008021,Product 8021,Electronics,5,0.868623,0.183630
A00005952,Product 5952,Clothing,5,0.381325,0.183095
A00007358,Product 7358,Electronics,5,0.033371,0.183562
A00007542,Product 7542,Music,5,0.388959,0.180788
A00007455,Product 7455,Clothing,5,0.335852,0.185280
A00001126,Product 1126,Books,5,0.659186,0.186316
A00007675,Product 7675,Clothing,5,0.850962,0.183206
A00001080,Product 1080,Music,5,0.281606,0.182091
A00000435,Product 435,Books,5,0.822240,0.185307
A00001278,Product 1278,Movies & TV,5,0.142299,0.188001
A00002668,Product 2668,Books,5,0.514862,0.179544
A00003722,Product 3722,Music,5,0.452060,0.182427
A00000056,Product 56,Movies & TV,5,0.840346,0.178758
A00007322,Product 7322,Movies & TV,5,0.887774,0.180481
A00006543,Product 6543,Movies & TV,5,0.792297,0.174363
A00008336,Product 8336,Music,5,0.531237,0.179586
A00009990,Product 9990,Clothing,5,0.724502,0.184480
A00002377,Product 2377,Movies & TV,5,0.843686,0.183125
A00003020,Product 3020,Movies & TV,5,0.693281,0.180876
A00001767,Product 1767,Movies & TV,5,0.915529,0.180465
A00002323,Product 2323,Books,5,0.167618,0.184924
A00009504,Product 9504,Music,5,0.882536,0.184072
A00005939,Product 5939,Electronics,5,0.287329,0.176455
A00000010,Product 10,Clothing,5,0.150157,0.184273
A00004063,Product 4063,Electronics,5,0.826645,0.182901
A00000426,Product 426,Electronics,5,0.278189,0.179612
A00003444,Product 3444,Electronics,5,0.931079,0.182684
A00007315,Product 7315,Music,5,0.184145,0.182128
A00004157,Product 4157,Electronics,5,0.072608,0.184273
A00005114,Product 5114,Music,5,0.677135,0.181608
A00009962,Product 9962,Books,5,0.556861,0.184133
A00005406,Product 5406,Movies & TV,5,0.856836,0.184494
A00003239,Product 3239,Movies & TV,5,0.413939,0.180393
A00002587,Product 2587,Books,5,0.385689,0.183263
A00006006,Product 6006,Music,5,0.788045,0.190890
A00006671,Product 6671,Music,5,0.123041,0.187405
A00005005,Product 5005,Movies & TV,5,0.674604,0.175745
A00005057,Product 5057,Books,5,0.926442,0.182734
A00002361,Product 2361,Movies & TV,5,0.858522,0.186021
A00009447,Product 9447,Movies & TV,5,0.929699,0.181237
A00002984,Product 2984,Movies & TV,5,0.072390,0.188008
A00003843,Product 3843,Movies & TV,5,0.584330,0.180299
A00004607,Product 4607,Books,5,0.091486,0.183812
A00002892,Product 2892,Electronics,5,0.620484,0.174722
A00004770,Product 4770,Clothing,5,0.020291,0.182231
A00001923,Product 1923,Electronics,5,0.616704,0.185624
A00006121,Product 6121,Books,5,0.388803,0.180784
A00003759,Product 3759,Electronics,5,0.333501,0.182543
A00003372,Product 3372,Books,5,0.393754,0.181625
A00005599,Product 5599,Movies & TV,5,0.631566,0.183869
A00001818,Product 1818,Books,5,0.983786,0.179877
A00004463,Product 4463,Electronics,5,0.515490,0.184235
A00000304,Product 304,Books,5,0.160279,0.176558
A00006382,Product 6382,Movies & TV,5,0.945509,0.179867
A00003668,Product 3668,Movies & TV,5,0.915042,0.180840
A00008987,Product 8987,Clothing,5,0.020959,0.183310
A00002525,Product 2525,Clothing,5,0.622881,0.181017
A00005582,Product 5582,Movies & TV,5,0.150912,0.179631
A00003883,Product 3883,Clothing,5,0.018045,0.179777
A00005461,Product 5461,Books,5,0.104463,0.183485
A00002171,Product 2171,Books,5,0.617339,0.177523
A00006023,Product 6023,Music,5,0.094517,0.178755
A00007997,Product 7997,Music,5,0.165416,0.180000
A00001257,Product 1257,Clothing,5,0.889628,0.173503
A00000748,Product 748,Movies & TV,5,0.099842,0.185115
A00005975,Product 5975,Music,5,0.070681,0.184719
A00008801,Product 8801,Books,5,0.361628,0.181810
A00003576,Product 3576,Books,5,0.845977,0.178394
A00000895,Product 895,Music,5,0.050958,0.176250
A00001949,Product 1949,Books,5,0.173502,0.184056
A00004603,Product 4603,Movies & TV,5,0.012020,0.181095
A00009675,Product 9675,Electronics,5,0.826930,0.186852
A00008507,Product 8507,Music,5,0.817678,0.179880
A00001918,Product 1918,Music,5,0.177231,0.178273
A00004267,Product 4267,Books,5,0.013251,0.185294
A00005992,Product 5992,Movies & TV,5,0.938639,0.183350
A00001158,Product 1158,Electronics,5,0.083256,0.178134
A00004124,Product 4124,Clothing,5,0.332713,0.180621
A00005383,Product 5383,Music,5,0.874540,0.182188
A00005177,Product 5177,Electronics,5,0.664110,0.186992
A00000518,Product 518,Music,5,0.916519,0.184838
A00005560,Product 5560,Clothing,5,0.026232,0.184596
A00003065,Product 3065,Music,5,0.456153,0.187951
A00006753,Product 6753,Books,5,0.510826,0.183687
A00008816,Product 8816,Music,5,0.197544,0.181063
A00006427,Product 6427,Clothing,5,0.658003,0.181371
A00000070,Product 70,Clothing,5,0.272612,0.187391
A00003977,Product 3977,Music,5,0.062258,0.180624
A00008275,Product 8275,Books,5,0.782555,0.185731
A00005576,Product 5576,Music,5,0.954792,0.182590
A00007178,Product 7178,Books,5,0.040658,0.183535
A00001571,Product 1571,Clothing,5,0.018537,0.179968
A00003288,Product 3288,Music,5,0.973184,0.177432
A00002335,Product 2335,Music,5,0.884679,0.186125
A00003033,Product 3033,Clothing,5,0.895647,0.184715
A00003161,Product 3161,Books,5,0.257824,0.179332
A00007157,Product 7157,Clothing,5,0.049096,0.184725
A00009981,Product 9981,Movies & TV,5,0.709231,0.178937
A00001088,Product 1088,Music,5,0.341747,0.184500
A00006298,Product 6298,Electronics,5,0.569582,0.179586
A00005487,Product 5487,Electronics,5,0.502484,0.183930
A00007448,Product 7448,Movies & TV,5,0.362250,0.182670
A00002651,Product 2651,Movies & TV,5,0.895218,0.180863
A00007534,Product 7534,Clothing,5,0.285180,0.181457
A00000055,Product 55,Music,5,0.707038,0.184042
A00009778,Product 9778,Movies & TV,5,0.698528,0.183896
A00009728,Product 9728,Books,5,0.286649,0.178902
A00008060,Product 8060,Clothing,5,0.709144,0.183323
A00007435,Product 7435,Clothing,5,0.192503,0.186184
A00004565,Product 4565,Books,5,0.856682,0.181523
A00003019,Product 3019,Clothing,5,0.395722,0.186479
A00006168,Product 6168,Electronics,5,0.451143,0.185139
A00007522,Product 7522,Electronics,5,0.800787,0.184589
A00008954,Product 8954,Movies & TV,5,0.876004,0.186978
A00009497,Product 9497,Books,5,0.608184,0.173769
A00009742,Product 9742,Movies & TV,5,0.230796,0.182457
A00000089,Product 89,Music,5,0.729828,0.183822
A00004875,Product 4875,Electronics,5,0.358528,0.180032
A00006847,Product 6847,Books,5,0.559317,0.185645
A00003571,Product 3571,Books,5,0.924027,0.182497
A00005322,Product 5322,Music,5,0.862821,0.181105
A00000932,Product 932,Electronics,5,0.204161,0.184575
A00005626,Product 5626,Music,5,0.480687,0.184698
A00005179,Product 5179,Movies & TV,5,0.988055,0.184521
A00001331,Product 1331,Electronics,5,0.484279,0.182360
A00009025,Product 9025,Electronics,5,0.080173,0.184684
A00005079,Product 5079,Books,5,0.421040,0.176670
A00002781,Product 2781,Clothing,5,0.389215,0.175634
A00003513,Product 3513,Movies & TV,5,0.691437,0.180971
A00002849,Product 2849,Clothing,5,0.235303,0.177228
A00005745,Product 5745,Electronics,5,0.044972,0.180559
A00002784,Product 2784,Clothing,5,0.779554,0.178991
A00008084,Product 8084,Movies & TV,5,0.753804,0.181992
A00006131,Product 6131,Electronics,5,0.438063,0.179547
A00009984,Product 9984,Books,5,0.843578,0.183951
A00002231,Product 2231,Movies & TV,5,0.329917,0.183078
A00000480,Product 480,Music,5,0.225361,0.188128
A00008503,Product 8503,Movies & TV,5,0.785523,0.174023
A00003844,Product 3844,Clothing,5,0.171587,0.177741
A00007421,Product 7421,Music,5,0.442150,0.181734
A00008093,Product 8093,Clothing,5,0.658804,0.182871
A00005463,Product 5463,Electronics,5,0.877519,0.182327
A00000620,Product 620,Music,5,0.937994,0.182874
A00001708,Product 1708,Music,5,0.313292,0.187216
A00000387,Product 387,Electronics,5,0.427910,0.182071
A00006049,Product 6049,Movies & TV,5,0.727486,0.181641
A00004838,Product 4838,Books,5,0.239400,0.181013
A00007375,Product 7375,Books,5,0.358259,0.179841
A00007414,Product 7414,Movies & TV,5,0.580188,0.183569
A00008858,Product 8858,Books,5,0.422634,0.181177
A00008896,Product 8896,Movies & TV,5,0.211719,0.180566
A00009674,Product 9674,Books,5,0.121676,0.188921
A00009850,Product 9850,Books,5,0.854245,0.181253
A00006668,Product 6668,Music,5,0.885501,0.182844
A00004790,Product 4790,Clothing,5,0.107488,0.183075
A00006927,Product 6927,Movies & TV,5,0.568366,0.175575
A00007749,Product 7749,Clothing,5,0.965384,0.184910
A00008221,Product 8221,Electronics,5,0.436547,0.183934
A00007296,Product 7296,Books,5,0.896352,0.175449
A00006651,Product 6651,Books,5,0.318606,0.180977
A00005733,Product 5733,Books,5,0.204864,0.185907
A00006118,Product 6118,Books,5,0.048798,0.178937
A00000468,Product 468,Books,5,0.868296,0.185445
A00006195,Product 6195,Clothing,5,0.797227,0.183717
A00008234,Product 8234,Music,5,0.986747,0.183995
A00006148,Product 6148,Books,5,0.893202,0.184688
A00003585,Product 3585,Movies & TV,5,0.843325,0.182777
A00009260,Product 9260,Music,5,0.668494,0.185184
A00007227,Product 7227,Movies & TV,5,0.406968,0.176767
A00002318,Product 2318,Music,5,0.924234,0.183937
A00006109,Product 6109,Clothing,5,0.059006,0.184917
A00008916,Product 8916,Music,5,0.097699,0.185496
A00006129,Product 6129,Clothing,5,0.294422,0.185614
A00009968,Product 9968,Music,5,0.986032,0.176792
A00005554,Product 5554,Music,5,0.822151,0.180663
A00004320,Product 4320,Books,5,0.889558,0.188061
A00003747,Product 3747,Clothing,5,0.919262,0.181043
A00003607,Product 3607,Clothing,5,0.112712,0.181641
A00000746,Product 746,Electronics,5,0.497125,0.181082
A00009040,Product 9040,Music,5,0.497107,0.182998
A00002905,Product 2905,Clothing,5,0.623765,0.181358
A00002563,Product 2563,Movies & TV,5,0.699896,0.182623
A00000514,Product 514,Books,5,0.085776,0.178547
A00000845,Product 845,Music,5,0.811657,0.176620
A00006887,Product 6887,Music,5,0.243936,0.182914
A00005425,Product 5425,Clothing,5,0.758097,0.186538
A00003838,Product 3838,Movies & TV,5,0.422802,0.185012
A00001006,Product 1006,Books,5,0.639611,0.181266
A00001466,Product 1466,Clothing,5,0.783800,0.178474
A00009199,Product 9199,Electronics,5,0.135248,0.182460
A00007122,Product 7122,Music,5,0.659868,0.183243
A00005341,Product 5341,Music,5,0.233660,0.182680
A00001061,Product 1061,Music,5,0.029034,0.180562
A00006350,Product 6350,Movies & TV,5,0.761215,0.180814
A00000498,Product 498,Electronics,5,0.144071,0.185023
A00005657,Product 5657,Movies & TV,5,0.645835,0.183397
A00007698,Product 7698,Clothing,5,0.666992,0.179893
A00009684,Product 9684,Books,5,0.712328,0.180546
A00008468,Product 8468,Clothing,5,0.593137,0.179942
A00005892,Product 5892,Books,5,0.484786,0.178289
A00006506,Product 6506,Clothing,5,0.026224,0.185349
A00004510,Product 4510,Electronics,5,0.805978,0.182948
A00007313,Product 7313,Movies & TV,5,0.136102,0.183055
A00003207,Product 3207,Movies & TV,5,0.791391,0.183552
A00003427,Product 3427,Movies & TV,5,0.614286,0.176231
A00000717,Product 717,Books,5,0.279571,0.178013
A00002242,Product 2242,Clothing,5,0.969119,0.182234
A00006497,Product 6497,Books,5,0.679809,0.186021
A00007971,Product 7971,Music,5,0.957161,0.184616
A00001561,Product 1561,Music,5,0.943894,0.181807
A00005891,Product 5891,Electronics,5,0.307631,0.176163
A00005716,Product 5716,Electronics,5,0.279675,0.181141
A00000627,Product 627,Movies & TV,5,0.526752,0.179719
A00002352,Product 2352,Books,5,0.648396,0.181010
A00004936,Product 4936,Electronics,5,0.131444,0.177476
A00000967,Product 967,Music,5,0.637794,0.183788
A00006353,Product 6353,Movies & TV,5,0.916095,0.183684
A00005018,Product 5018,Clothing,5,0.380552,0.181046
A00004058,Product 4058,Music,5,0.411823,0.180003
A00004082,Product 4082,Electronics,5,0.273459,0.181027
A00004935,Product 4935,Clothing,5,0.266020,0.182553
A00009324,Product 9324,Clothing,5,0.302649,0.185023
A00005304,Product 5304,Clothing,5,0.207890,0.179316
A00003910,Product 3910,Movies & TV,5,0.291370,0.179644
A00006037,Product 6037,Electronics,5,0.178715,0.180198
A00000438,Product 438,Movies & TV,5,0.317702,0.181879
A00007907,Product 7907,Music,5,0.508055,0.190577
A00005951,Product 5951,Movies & TV,5,0.747451,0.186014
A00007291,Product 7291,Movies & TV,5,0.319115,0.187139
A00003529,Product 3529,Electronics,5,0.755187,0.180224
A00005836,Product 5836,Books,5,0.077454,0.179622
A00003315,Product 3315,Music,5,0.593880,0.189085
A00002911,Product 2911,Electronics,5,0.569814,0.185779
A00006674,Product 6674,Books,5,0.042001,0.178286
A00008631,Product 8631,Movies & TV,5,0.035867,0.183582
A00006414,Product 6414,Clothing,5,0.664194,0.181612
A00005257,Product 5257,Music,5,0.970418,0.183485
A00008943,Product 8943,Music,5,0.581280,0.180396
A00002488,Product 2488,Music,5,0.096426,0.182513
A00001103,Product 1103,Music,5,0.728270,0.181549
A00009978,Product 9978,Movies & TV,5,0.491637,0.185414
A00002588,Product 2588,Electronics,5,0.948746,0.181473
A00001284,Product 1284,Electronics,5,0.842531,0.181053
A00002060,Product 2060,Movies & TV,5,0.928344,0.186936
A00000622,Product 622,Music,5,0.417652,0.171624
A00002362,Product 2362,Clothing,5,0.505689,0.180768
A00003218,Product 3218,Electronics,5,0.107972,0.181404
A00007141,Product 7141,Movies & TV,5,0.452043,0.184766
A00006583,Product 6583,Movies & TV,5,0.453152,0.184164
A00001117,Product 1117,Books,5,0.931334,0.182714
A00004684,Product 4684,Books,5,0.717621,0.184640
A00002924,Product 2924,Electronics,5,0.297181,0.177839
A00009695,Product 9695,Clothing,5,0.153097,0.180110
A00001268,Product 1268,Movies & TV,5,0.931535,0.181658
A00006459,Product 6459,Electronics,5,0.862927,0.182387
A00009153,Product 9153,Electronics,5,0.966324,0.183957
A00005794,Product 5794,Movies & TV,5,0.782310,0.182417
A00007224,Product 7224,Music,5,0.206992,0.175224
A00000943,Product 943,Music,5,0.792237,0.180866
A00009560,Product 9560,Clothing,5,0.771134,0.184262
A00009816,Product 9816,Electronics,5,0.407465,0.186782
A00007520,Product 7520,Electronics,5,0.458920,0.183485
A00004225,Product 4225,Music,5,0.547245,0.186503
A00003309,Product 3309,Clothing,5,0.514406,0.180611
A00000069,Product 69,Movies & TV,5,0.619777,0.182730
A00008218,Product 8218,Music,5,0.411174,0.178761
A00007478,Product 7478,Books,5,0.615658,0.179052
A00002545,Product 2545,Books,5,0.805131,0.174961
A00005036,Product 5036,Books,5,0.357510,0.179415
A00007924,Product 7924,Movies & TV,5,0.399079,0.182477
A00009959,Product 9959,Movies & TV,5,0.376732,0.179502
A00005694,Product 5694,Music,5,0.857612,0.181754
A00005658,Product 5658,Clothing,5,0.266491,0.178787
A00002033,Product 2033,Music,5,0.131688,0.179390
A00000589,Product 589,Electronics,5,0.439595,0.188287
A00001583,Product 1583,Movies & TV,5,0.498234,0.183048
A00002558,Product 2558,Electronics,5,0.787270,0.182091
A00003024,Product 3024,Movies & TV,5,0.663809,0.185503
A00005214,Product 5214,Music,5,0.396418,0.177397
A00002265,Product 2265,Clothing,5,0.960267,0.179489
A00004214,Product 4214,Music,5,0.644568,0.180817
A00001515,Product 1515,Books,5,0.103794,0.174985
A00002868,Product 2868,Electronics,5,0.979816,0.184249
A00005175,Product 5175,Electronics,5,0.400158,0.185030
A00002339,Product 2339,Books,5,0.029065,0.187366
A00008344,Product 8344,Clothing,5,0.004429,0.184279
A00002207,Product 2207,Clothing,5,0.977478,0.182227
A00003154,Product 3154,Music,5,0.616501,0.182774
A00006710,Product 6710,Clothing,5,0.828137,0.186524
A00000913,Product 913,Electronics,5,0.617210,0.183667
A00001198,Product 1198,Clothing,5,0.954103,0.181059
A00002453,Product 2453,Books,5,0.083889,0.180338
A00000750,Product 750,Electronics,5,0.917203,0.180964
A00007115,Product 7115,Clothing,5,0.892406,0.178589
A00004129,Product 4129,Clothing,5,0.358023,0.182724
A00008930,Product 8930,Books,5,0.975193,0.181665
A00008794,Product 8794,Electronics,5,0.874407,0.180873
A00002010,Product 2010,Movies & TV,5,0.674785,0.185369
A00004680,Product 4680,Movies & TV,5,0.965690,0.180221
A00003876,Product 3876,Clothing,5,0.617299,0.182344
A00009105,Product 9105,Clothing,5,0.995104,0.176536
A00008523,Product 8523,Electronics,5,0.514415,0.186782
A00001982,Product 1982,Books,5,0.436444,0.184293
A00004907,Product 4907,Clothing,5,0.273367,0.178982
A00005620,Product 5620,Books,5,0.844447,0.188419
A00009987,Product 9987,Movies & TV,5,0.477100,0.184113
A00000126,Product 126,Movies & TV,5,0.245264,0.185572
A00006334,Product 6334,Electronics,5,0.866756,0.176748
A00007454,Product 7454,Electronics,5,0.094235,0.179803
A00008909,Product 8909,Music,5,0.580594,0.181843
A00009614,Product 9614,Movies & TV,5,0.336956,0.183380
A00001660,Product 1660,Electronics,5,0.229985,0.178137
A00003617,Product 3617,Books,5,0.644568,0.181605
A00005409,Product 5409,Electronics,5,0.099988,0.182055
A00008310,Product 8310,Electronics,5,0.683917,0.186751
A00008986,Product 8986,Books,5,0.927458,0.176955
A00000923,Product 923,Books,5,0.164824,0.180987
A00004190,Product 4190,Clothing,5,0.964613,0.183082
